UserIDRe,ItemIDRe,Rating
9425,1346,1.0
9425,1838,1.0
9425,1878,1.0
9425,2135,1.0
9425,2157,1.0
9425,2176,1.0
9425,3273,1.0
9425,3287,1.0
9425,3291,1.0
9425,3293,1.0
9425,3671,1.0
9425,4189,1.0
9425,4442,1.0
9425,4705,1.0
9425,5532,1.0
9425,5950,1.0
9425,6146,1.0
9425,6274,1.0
9425,6355,1.0
9425,6365,1.0
9425,7690,1.0
9425,8281,1.0
9425,9022,1.0
9425,9427,1.0
9426,171,1.0
9426,2018,1.0
9426,2311,1.0
9426,9059,1.0
9426,9656,1.0
9426,9853,1.0
9426,10286,1.0
9426,10813,1.0
9426,10872,1.0
9426,10887,1.0
9426,12024,1.0
9427,1697,1.0
9427,1737,1.0
9427,1784,1.0
9427,2335,1.0
9427,2356,1.0
9427,2945,1.0
9427,3551,1.0
9427,4888,1.0
9427,5180,1.0
9427,10165,1.0
9427,10661,1.0
9427,10975,1.0
9427,11210,1.0
9427,11775,1.0
9428,177,1.0
9428,1698,1.0
9428,2318,1.0
9428,2677,1.0
9428,4184,1.0
9428,4231,1.0
9428,5658,1.0
9428,7624,1.0
9428,8083,1.0
9429,2579,1.0
9429,2885,1.0
9429,3954,1.0
9429,4624,1.0
9429,4627,1.0
9429,4905,1.0
9429,4957,1.0
9429,5056,1.0
9429,5324,1.0
9429,5490,1.0
9429,6121,1.0
9429,6596,1.0
9429,7285,1.0
9429,7392,1.0
9429,7402,1.0
9429,7450,1.0
9429,7505,1.0
9429,7544,1.0
9429,7550,1.0
9429,7647,1.0
9429,7950,1.0
9429,8011,1.0
9429,8062,1.0
9429,8200,1.0
9429,8384,1.0
9429,8588,1.0
9429,8590,1.0
9429,8625,1.0
9429,8726,1.0
9429,9220,1.0
9429,9232,1.0
9429,9357,1.0
9429,9362,1.0
9429,9456,1.0
9429,9606,1.0
9429,9651,1.0
9429,9716,1.0
9429,9855,1.0
9429,9953,1.0
9429,10100,1.0
9429,10113,1.0
9429,11412,1.0
9430,682,1.0
9430,885,1.0
9430,956,1.0
9430,1033,1.0
9430,1052,1.0
9430,2154,1.0
9430,2349,1.0
9430,2541,1.0
9430,2793,1.0
9430,4058,1.0
9430,4096,1.0
9430,4179,1.0
9430,4642,1.0
9430,4789,1.0
9430,6542,1.0
9430,6579,1.0
9430,6801,1.0
9430,6881,1.0
9430,7372,1.0
9430,7450,1.0
9430,7827,1.0
9430,8704,1.0
9430,8765,1.0
9430,8904,1.0
9430,10564,1.0
9431,422,1.0
9431,449,1.0
9431,494,1.0
9431,908,1.0
9431,3759,1.0
9431,4509,1.0
9431,5868,1.0
9431,9235,1.0
9431,9777,1.0
9431,10230,1.0
9431,10636,1.0
9432,144,1.0
9432,887,1.0
9432,1023,1.0
9432,2413,1.0
9432,5615,1.0
9432,10464,1.0
9432,10504,1.0
9432,11329,1.0
9433,632,1.0
9433,2707,1.0
9433,6008,1.0
9433,7388,1.0
9433,8258,1.0
9433,10208,1.0
9433,10900,1.0
9433,11234,1.0
9433,11727,1.0
9434,9732,1.0
9434,10419,1.0
9434,10490,1.0
9434,11087,1.0
9434,11620,1.0
9434,11638,1.0
9434,11669,1.0
9434,12165,1.0
9435,4993,1.0
9435,8297,1.0
9435,8448,1.0
9435,8536,1.0
9435,8665,1.0
9435,8726,1.0
9435,8804,1.0
9435,8897,1.0
9435,8920,1.0
9435,8955,1.0
9435,8989,1.0
9435,9076,1.0
9435,9273,1.0
9435,9650,1.0
9435,9873,1.0
9435,10087,1.0
9435,10193,1.0
9435,10312,1.0
9435,10501,1.0
9435,10590,1.0
9435,10679,1.0
9436,1405,1.0
9436,1618,1.0
9436,2260,1.0
9436,2335,1.0
9436,2343,1.0
9436,2361,1.0
9436,2475,1.0
9436,3790,1.0
9436,6656,1.0
9436,7552,1.0
9436,10693,1.0
9436,12103,1.0
9437,5658,1.0
9437,6047,1.0
9437,6838,1.0
9437,8615,1.0
9437,9935,1.0
9437,10273,1.0
9437,10827,1.0
9437,11561,1.0
9437,11688,1.0
9437,11709,1.0
9438,2254,1.0
9438,2705,1.0
9438,3213,1.0
9438,5181,1.0
9438,5214,1.0
9438,5258,1.0
9438,7929,1.0
9438,8029,1.0
9438,8037,1.0
9438,8812,1.0
9438,9584,1.0
9439,138,1.0
9439,2904,1.0
9439,3728,1.0
9439,4448,1.0
9439,5926,1.0
9439,8175,1.0
9439,9829,1.0
9439,11477,1.0
9440,174,1.0
9440,248,1.0
9440,612,1.0
9440,674,1.0
9440,1124,1.0
9440,2096,1.0
9440,3590,1.0
9440,4137,1.0
9440,4537,1.0
9440,4674,1.0
9440,4914,1.0
9440,5058,1.0
9440,5061,1.0
9440,7131,1.0
9440,7219,1.0
9440,7692,1.0
9440,7899,1.0
9440,8333,1.0
9440,8741,1.0
9440,8984,1.0
9440,9041,1.0
9440,9646,1.0
9440,9820,1.0
9440,11173,1.0
9440,11265,1.0
9441,202,1.0
9441,3486,1.0
9441,3782,1.0
9441,3980,1.0
9441,4444,1.0
9441,4665,1.0
9441,5452,1.0
9441,6907,1.0
9441,6943,1.0
9441,9447,1.0
9441,9983,1.0
9442,119,1.0
9442,1735,1.0
9442,2535,1.0
9442,2775,1.0
9442,2812,1.0
9442,2879,1.0
9442,2887,1.0
9442,3564,1.0
9442,3824,1.0
9442,4387,1.0
9442,4435,1.0
9442,5381,1.0
9442,5432,1.0
9442,5635,1.0
9442,5851,1.0
9442,6202,1.0
9442,6570,1.0
9442,7237,1.0
9442,8545,1.0
9442,11097,1.0
9443,489,1.0
9443,2815,1.0
9443,7300,1.0
9443,7814,1.0
9443,8373,1.0
9443,9446,1.0
9443,9456,1.0
9443,9815,1.0
9443,9894,1.0
9443,10428,1.0
9443,10458,1.0
9443,10832,1.0
9443,11387,1.0
9443,12169,1.0
9444,4462,1.0
9444,7183,1.0
9444,7427,1.0
9444,8518,1.0
9444,9447,1.0
9444,9487,1.0
9444,9526,1.0
9444,9764,1.0
9444,9781,1.0
9444,10155,1.0
9444,10247,1.0
9445,551,1.0
9445,7431,1.0
9445,7861,1.0
9445,8502,1.0
9445,9822,1.0
9445,9891,1.0
9445,10564,1.0
9445,10858,1.0
9445,11215,1.0
9445,11219,1.0
9445,11687,1.0
9445,12129,1.0
9445,12214,1.0
9446,93,1.0
9446,171,1.0
9446,363,1.0
9446,392,1.0
9446,887,1.0
9446,1158,1.0
9446,1345,1.0
9446,1383,1.0
9446,1431,1.0
9446,2806,1.0
9446,2809,1.0
9446,3219,1.0
9446,3616,1.0
9446,4045,1.0
9446,4047,1.0
9446,4137,1.0
9446,4651,1.0
9446,5560,1.0
9446,5926,1.0
9446,6240,1.0
9446,6350,1.0
9446,6758,1.0
9446,7364,1.0
9446,10415,1.0
9446,10783,1.0
9446,10921,1.0
9446,10922,1.0
9446,10923,1.0
9446,10924,1.0
9446,10925,1.0
9446,10968,1.0
9446,11660,1.0
9447,140,1.0
9447,1898,1.0
9447,1915,1.0
9447,1963,1.0
9447,2026,1.0
9447,2037,1.0
9447,2055,1.0
9447,2093,1.0
9447,2096,1.0
9447,2098,1.0
9447,2656,1.0
9447,3354,1.0
9447,3731,1.0
9447,3739,1.0
9447,3750,1.0
9447,5038,1.0
9447,5268,1.0
9447,6624,1.0
9447,7677,1.0
9447,8362,1.0
9447,9801,1.0
9447,10750,1.0
9447,10945,1.0
9448,1185,1.0
9448,1780,1.0
9448,2027,1.0
9448,2050,1.0
9448,2242,1.0
9448,2341,1.0
9448,2706,1.0
9448,2878,1.0
9448,3008,1.0
9449,1975,1.0
9449,2185,1.0
9449,4406,1.0
9449,4409,1.0
9449,4415,1.0
9449,6803,1.0
9449,6804,1.0
9449,7598,1.0
9449,8023,1.0
9449,9383,1.0
9449,10609,1.0
9450,455,1.0
9450,509,1.0
9450,3109,1.0
9450,3458,1.0
9450,3652,1.0
9450,5274,1.0
9450,11038,1.0
9450,11866,1.0
9450,12408,1.0
9451,1556,1.0
9451,7085,1.0
9451,7574,1.0
9451,7993,1.0
9451,9057,1.0
9451,10126,1.0
9451,10139,1.0
9451,11661,1.0
9452,1888,1.0
9452,2404,1.0
9452,3980,1.0
9452,4672,1.0
9452,6873,1.0
9452,8045,1.0
9452,10694,1.0
9452,11546,1.0
9453,154,1.0
9453,1548,1.0
9453,1617,1.0
9453,2010,1.0
9453,6449,1.0
9453,9391,1.0
9453,9610,1.0
9453,10138,1.0
9454,33,1.0
9454,742,1.0
9454,2508,1.0
9454,2509,1.0
9454,3977,1.0
9454,5527,1.0
9454,5805,1.0
9454,6118,1.0
9454,6633,1.0
9454,6780,1.0
9454,6950,1.0
9454,7157,1.0
9454,7372,1.0
9455,747,1.0
9455,7889,1.0
9455,8609,1.0
9455,8767,1.0
9455,9001,1.0
9455,10426,1.0
9455,10491,1.0
9455,10647,1.0
9455,10730,1.0
9455,12076,1.0
9455,12289,1.0
9455,12411,1.0
9456,3897,1.0
9456,4626,1.0
9456,5458,1.0
9456,5823,1.0
9456,6704,1.0
9456,6883,1.0
9456,8747,1.0
9456,11586,1.0
9457,858,1.0
9457,1692,1.0
9457,1736,1.0
9457,4904,1.0
9457,5691,1.0
9457,6577,1.0
9457,6820,1.0
9457,6846,1.0
9457,7410,1.0
9457,9912,1.0
9458,108,1.0
9458,171,1.0
9458,509,1.0
9458,1006,1.0
9458,1593,1.0
9458,1898,1.0
9458,2334,1.0
9458,2337,1.0
9458,3694,1.0
9458,3809,1.0
9458,5038,1.0
9458,5297,1.0
9458,6600,1.0
9458,8822,1.0
9458,9052,1.0
9458,10406,1.0
9458,12216,1.0
9459,7092,1.0
9459,8540,1.0
9459,8647,1.0
9459,8750,1.0
9459,8819,1.0
9459,8888,1.0
9459,8933,1.0
9459,8991,1.0
9459,9001,1.0
9459,9215,1.0
9459,9231,1.0
9459,9749,1.0
9459,10153,1.0
9459,10491,1.0
9459,10647,1.0
9459,10659,1.0
9459,10841,1.0
9459,11760,1.0
9459,11809,1.0
9459,11982,1.0
9460,100,1.0
9460,101,1.0
9460,104,1.0
9460,106,1.0
9460,301,1.0
9460,472,1.0
9460,510,1.0
9460,863,1.0
9460,1349,1.0
9460,1493,1.0
9460,1508,1.0
9460,1717,1.0
9460,1742,1.0
9460,1771,1.0
9460,1792,1.0
9460,1797,1.0
9460,1800,1.0
9460,2753,1.0
9460,3271,1.0
9460,3273,1.0
9460,3364,1.0
9460,3411,1.0
9460,3412,1.0
9460,3891,1.0
9460,3900,1.0
9460,3926,1.0
9460,4142,1.0
9460,4266,1.0
9460,5256,1.0
9460,5800,1.0
9460,6393,1.0
9460,6946,1.0
9460,7645,1.0
9460,8869,1.0
9460,9258,1.0
9460,9616,1.0
9460,10160,1.0
9460,10230,1.0
9460,10594,1.0
9460,11007,1.0
9460,11548,1.0
9460,11579,1.0
9460,12051,1.0
9461,693,1.0
9461,2337,1.0
9461,2428,1.0
9461,3111,1.0
9461,3384,1.0
9461,3446,1.0
9461,4292,1.0
9461,6976,1.0
9461,8028,1.0
9461,8409,1.0
9461,8615,1.0
9461,9077,1.0
9461,9193,1.0
9461,10461,1.0
9461,10804,1.0
9461,11340,1.0
9461,11624,1.0
9461,11717,1.0
9461,12254,1.0
9462,121,1.0
9462,390,1.0
9462,910,1.0
9462,938,1.0
9462,942,1.0
9462,980,1.0
9462,1135,1.0
9462,1610,1.0
9462,2050,1.0
9462,2299,1.0
9462,2627,1.0
9462,3320,1.0
9462,3877,1.0
9462,12325,1.0
9463,1163,1.0
9463,1191,1.0
9463,1612,1.0
9463,1699,1.0
9463,7864,1.0
9463,8535,1.0
9463,9731,1.0
9463,9824,1.0
9463,10127,1.0
9463,10700,1.0
9463,11137,1.0
9464,1085,1.0
9464,2938,1.0
9464,9700,1.0
9464,9752,1.0
9464,10011,1.0
9464,10145,1.0
9464,10509,1.0
9464,10659,1.0
9464,10696,1.0
9464,10707,1.0
9464,10841,1.0
9464,10866,1.0
9464,11029,1.0
9464,11374,1.0
9465,1088,1.0
9465,1110,1.0
9465,1237,1.0
9465,1416,1.0
9465,1444,1.0
9465,1783,1.0
9465,1865,1.0
9465,2516,1.0
9465,2518,1.0
9465,2820,1.0
9465,3118,1.0
9465,3375,1.0
9465,3410,1.0
9465,3453,1.0
9465,5615,1.0
9465,6201,1.0
9465,7234,1.0
9465,7827,1.0
9465,10408,1.0
9465,11389,1.0
9465,11614,1.0
9466,240,1.0
9466,352,1.0
9466,1952,1.0
9466,2795,1.0
9466,4323,1.0
9466,4473,1.0
9466,4809,1.0
9466,4932,1.0
9466,5141,1.0
9466,6876,1.0
9466,7774,1.0
9466,7834,1.0
9466,9121,1.0
9466,11778,1.0
9466,11863,1.0
9467,3013,1.0
9467,3821,1.0
9467,6340,1.0
9467,6712,1.0
9467,6777,1.0
9467,7033,1.0
9467,7259,1.0
9467,7554,1.0
9468,465,1.0
9468,525,1.0
9468,1836,1.0
9468,2050,1.0
9468,2106,1.0
9468,2143,1.0
9468,2200,1.0
9468,5815,1.0
9468,5841,1.0
9468,6443,1.0
9468,9840,1.0
9468,10712,1.0
9468,10953,1.0
9468,11258,1.0
9468,11342,1.0
9468,11741,1.0
9468,11870,1.0
9469,415,1.0
9469,490,1.0
9469,611,1.0
9469,1659,1.0
9469,1753,1.0
9469,4667,1.0
9469,5609,1.0
9469,6822,1.0
9469,7723,1.0
9469,9840,1.0
9470,3972,1.0
9470,4090,1.0
9470,4113,1.0
9470,4185,1.0
9470,4582,1.0
9470,4821,1.0
9470,5225,1.0
9470,5613,1.0
9470,5897,1.0
9470,6016,1.0
9470,6224,1.0
9470,6270,1.0
9470,8398,1.0
9470,12043,1.0
9470,12464,1.0
9471,6,1.0
9471,204,1.0
9471,704,1.0
9471,1153,1.0
9471,1203,1.0
9471,1227,1.0
9471,1361,1.0
9471,1934,1.0
9471,2271,1.0
9471,2666,1.0
9471,2784,1.0
9471,2838,1.0
9471,3328,1.0
9471,3581,1.0
9471,3616,1.0
9471,4205,1.0
9471,4708,1.0
9471,5181,1.0
9471,5214,1.0
9471,5485,1.0
9471,5691,1.0
9471,5809,1.0
9471,6752,1.0
9471,6918,1.0
9471,7054,1.0
9471,7179,1.0
9471,7183,1.0
9471,7779,1.0
9471,7949,1.0
9471,8241,1.0
9471,8972,1.0
9471,9168,1.0
9471,9624,1.0
9471,9823,1.0
9471,9847,1.0
9471,9894,1.0
9471,10035,1.0
9471,10110,1.0
9471,10156,1.0
9471,10922,1.0
9471,11621,1.0
9471,11649,1.0
9472,1863,1.0
9472,3469,1.0
9472,5648,1.0
9472,5741,1.0
9472,6415,1.0
9472,7329,1.0
9472,8254,1.0
9472,9419,1.0
9472,10391,1.0
9472,10513,1.0
9472,10835,1.0
9472,10987,1.0
9472,11463,1.0
9472,11658,1.0
9472,12333,1.0
9473,242,1.0
9473,339,1.0
9473,3171,1.0
9473,3195,1.0
9473,3662,1.0
9473,3733,1.0
9473,3948,1.0
9473,4101,1.0
9473,4205,1.0
9473,4212,1.0
9473,4504,1.0
9473,4517,1.0
9473,4589,1.0
9473,4741,1.0
9473,4769,1.0
9473,5851,1.0
9473,6693,1.0
9473,6726,1.0
9473,7971,1.0
9473,9831,1.0
9473,9882,1.0
9474,747,1.0
9474,2383,1.0
9474,8377,1.0
9474,8456,1.0
9474,9008,1.0
9474,9654,1.0
9474,9749,1.0
9474,10155,1.0
9475,160,1.0
9475,183,1.0
9475,847,1.0
9475,857,1.0
9475,1094,1.0
9475,1413,1.0
9475,1612,1.0
9475,1739,1.0
9475,1757,1.0
9475,1779,1.0
9475,1869,1.0
9475,1938,1.0
9475,2379,1.0
9475,2392,1.0
9475,2518,1.0
9475,2537,1.0
9475,2810,1.0
9475,2825,1.0
9475,2946,1.0
9475,3766,1.0
9475,4459,1.0
9475,4725,1.0
9475,5029,1.0
9475,5324,1.0
9475,5489,1.0
9475,5490,1.0
9475,5574,1.0
9475,5614,1.0
9475,5839,1.0
9475,5880,1.0
9475,6323,1.0
9475,6405,1.0
9475,6417,1.0
9475,6682,1.0
9475,6731,1.0
9475,6889,1.0
9475,7334,1.0
9475,7433,1.0
9475,8096,1.0
9475,8107,1.0
9475,8134,1.0
9475,8150,1.0
9475,8166,1.0
9475,8361,1.0
9475,8404,1.0
9475,8483,1.0
9475,8630,1.0
9475,8725,1.0
9475,8927,1.0
9475,9392,1.0
9475,9493,1.0
9475,9642,1.0
9475,9701,1.0
9475,9794,1.0
9475,9906,1.0
9475,10017,1.0
9475,10083,1.0
9475,10219,1.0
9475,10460,1.0
9475,10561,1.0
9475,10679,1.0
9475,10681,1.0
9475,10757,1.0
9475,10812,1.0
9475,10907,1.0
9475,10962,1.0
9475,11201,1.0
9475,11293,1.0
9475,11332,1.0
9475,11408,1.0
9475,11621,1.0
9475,11644,1.0
9475,11671,1.0
9475,11691,1.0
9475,11702,1.0
9475,11712,1.0
9475,11795,1.0
9475,11922,1.0
9475,12083,1.0
9475,12262,1.0
9475,12388,1.0
9475,12400,1.0
9475,12431,1.0
9475,12443,1.0
9475,12477,1.0
9476,681,1.0
9476,2397,1.0
9476,3906,1.0
9476,5066,1.0
9476,5189,1.0
9476,5682,1.0
9476,10117,1.0
9476,10230,1.0
9476,11282,1.0
9477,1605,1.0
9477,2074,1.0
9477,4769,1.0
9477,5505,1.0
9477,5548,1.0
9477,5717,1.0
9477,5916,1.0
9477,6626,1.0
9477,11766,1.0
9478,47,1.0
9478,319,1.0
9478,327,1.0
9478,571,1.0
9478,1592,1.0
9478,3396,1.0
9478,3415,1.0
9478,3420,1.0
9478,3444,1.0
9478,4039,1.0
9478,5278,1.0
9478,6624,1.0
9479,830,1.0
9479,3103,1.0
9479,3381,1.0
9479,6012,1.0
9479,6811,1.0
9479,6872,1.0
9479,7120,1.0
9479,7339,1.0
9479,8777,1.0
9479,8861,1.0
9479,9190,1.0
9479,10664,1.0
9479,11181,1.0
9479,11730,1.0
9480,78,1.0
9480,2247,1.0
9480,2684,1.0
9480,2887,1.0
9480,3684,1.0
9480,4491,1.0
9480,5238,1.0
9480,9251,1.0
9480,10852,1.0
9480,11309,1.0
9481,6415,1.0
9481,9343,1.0
9481,9620,1.0
9481,10125,1.0
9481,10212,1.0
9481,10335,1.0
9481,10382,1.0
9481,10495,1.0
9481,10575,1.0
9481,11598,1.0
9481,11613,1.0
9481,11722,1.0
9482,724,1.0
9482,908,1.0
9482,910,1.0
9482,1621,1.0
9482,1630,1.0
9482,2037,1.0
9482,2093,1.0
9482,2217,1.0
9482,2248,1.0
9482,2287,1.0
9482,2288,1.0
9482,2292,1.0
9482,2304,1.0
9482,2326,1.0
9482,2330,1.0
9482,2371,1.0
9482,2385,1.0
9482,2446,1.0
9482,2539,1.0
9482,2568,1.0
9482,2656,1.0
9482,4216,1.0
9482,4986,1.0
9482,5022,1.0
9482,5026,1.0
9482,5065,1.0
9482,5257,1.0
9482,5977,1.0
9482,6120,1.0
9482,6981,1.0
9482,7230,1.0
9482,7677,1.0
9482,7701,1.0
9482,8375,1.0
9482,9273,1.0
9482,10105,1.0
9483,339,1.0
9483,739,1.0
9483,1439,1.0
9483,1698,1.0
9483,2380,1.0
9483,2443,1.0
9483,2956,1.0
9483,3418,1.0
9483,3422,1.0
9483,3575,1.0
9483,3586,1.0
9483,3970,1.0
9483,4067,1.0
9483,4355,1.0
9483,4403,1.0
9483,4543,1.0
9483,4879,1.0
9483,5163,1.0
9483,6028,1.0
9483,7315,1.0
9484,140,1.0
9484,154,1.0
9484,1603,1.0
9484,1893,1.0
9484,1963,1.0
9484,2854,1.0
9484,3742,1.0
9484,4539,1.0
9484,5505,1.0
9484,5548,1.0
9484,6395,1.0
9485,210,1.0
9485,1381,1.0
9485,1597,1.0
9485,1627,1.0
9485,1639,1.0
9485,1675,1.0
9485,1867,1.0
9485,2003,1.0
9485,2079,1.0
9485,2480,1.0
9485,2689,1.0
9485,2880,1.0
9485,3856,1.0
9485,3939,1.0
9485,5310,1.0
9485,7773,1.0
9485,7954,1.0
9485,11297,1.0
9485,11360,1.0
9486,10186,1.0
9486,10557,1.0
9486,10996,1.0
9486,11362,1.0
9486,11489,1.0
9486,11529,1.0
9486,11755,1.0
9486,11788,1.0
9486,11850,1.0
9486,11919,1.0
9487,889,1.0
9487,1004,1.0
9487,3078,1.0
9487,3781,1.0
9487,9436,1.0
9487,9975,1.0
9487,9998,1.0
9487,10045,1.0
9487,10093,1.0
9487,10343,1.0
9487,10480,1.0
9487,11152,1.0
9487,11923,1.0
9488,130,1.0
9488,383,1.0
9488,936,1.0
9488,1118,1.0
9488,2692,1.0
9488,3624,1.0
9488,4738,1.0
9488,5184,1.0
9488,8797,1.0
9488,8832,1.0
9488,9268,1.0
9488,9284,1.0
9488,9713,1.0
9488,10101,1.0
9489,5196,1.0
9489,5984,1.0
9489,7643,1.0
9489,9610,1.0
9489,9768,1.0
9489,9959,1.0
9489,10110,1.0
9489,10112,1.0
9489,10177,1.0
9489,10310,1.0
9489,10485,1.0
9489,10633,1.0
9489,10739,1.0
9489,10852,1.0
9489,11521,1.0
9489,11534,1.0
9489,11554,1.0
9490,291,1.0
9490,1237,1.0
9490,1767,1.0
9490,1781,1.0
9490,1807,1.0
9490,1974,1.0
9490,1977,1.0
9490,2383,1.0
9490,2397,1.0
9490,2400,1.0
9490,2421,1.0
9490,4171,1.0
9490,4951,1.0
9490,4995,1.0
9490,5066,1.0
9490,5857,1.0
9491,99,1.0
9491,2184,1.0
9491,2204,1.0
9491,4690,1.0
9491,4879,1.0
9491,5948,1.0
9491,6666,1.0
9491,6729,1.0
9491,8158,1.0
9491,8742,1.0
9491,8955,1.0
9491,12060,1.0
9492,6287,1.0
9492,7680,1.0
9492,8275,1.0
9492,9409,1.0
9492,9585,1.0
9492,9710,1.0
9492,10949,1.0
9492,11360,1.0
9492,11592,1.0
9492,12244,1.0
9493,1563,1.0
9493,2564,1.0
9493,3514,1.0
9493,4831,1.0
9493,5338,1.0
9493,5441,1.0
9493,6875,1.0
9493,7714,1.0
9493,7821,1.0
9493,10252,1.0
9494,847,1.0
9494,1574,1.0
9494,1718,1.0
9494,4306,1.0
9494,5305,1.0
9494,7892,1.0
9494,8573,1.0
9494,10007,1.0
9494,11429,1.0
9494,11448,1.0
9494,12061,1.0
9495,2011,1.0
9495,4116,1.0
9495,6909,1.0
9495,8431,1.0
9495,8606,1.0
9495,8872,1.0
9495,9110,1.0
9495,11621,1.0
9496,2047,1.0
9496,5153,1.0
9496,5471,1.0
9496,7721,1.0
9496,10445,1.0
9496,10624,1.0
9496,10807,1.0
9496,11122,1.0
9496,11232,1.0
9497,315,1.0
9497,1188,1.0
9497,2296,1.0
9497,2929,1.0
9497,4110,1.0
9497,4494,1.0
9497,5657,1.0
9497,5847,1.0
9498,6241,1.0
9498,10193,1.0
9498,10472,1.0
9498,11296,1.0
9498,11307,1.0
9498,11327,1.0
9498,11855,1.0
9498,12455,1.0
9499,325,1.0
9499,631,1.0
9499,1333,1.0
9499,1415,1.0
9499,1680,1.0
9499,4081,1.0
9499,5111,1.0
9499,6121,1.0
9499,6380,1.0
9499,11283,1.0
9500,780,1.0
9500,1866,1.0
9500,4537,1.0
9500,4626,1.0
9500,5044,1.0
9500,5048,1.0
9500,5227,1.0
9500,5458,1.0
9500,5897,1.0
9500,6084,1.0
9500,6161,1.0
9501,4831,1.0
9501,6071,1.0
9501,8378,1.0
9501,9262,1.0
9501,10121,1.0
9501,10299,1.0
9501,10788,1.0
9501,11266,1.0
9502,332,1.0
9502,2519,1.0
9502,2638,1.0
9502,3585,1.0
9502,4821,1.0
9502,5599,1.0
9502,6052,1.0
9502,6950,1.0
9502,8588,1.0
9502,9452,1.0
9502,9894,1.0
9503,4233,1.0
9503,4691,1.0
9503,4769,1.0
9503,5061,1.0
9503,6891,1.0
9503,7116,1.0
9503,7634,1.0
9503,8916,1.0
9504,10515,1.0
9504,10529,1.0
9504,10631,1.0
9504,10857,1.0
9504,11119,1.0
9504,11244,1.0
9504,11332,1.0
9504,11444,1.0
9505,1163,1.0
9505,1191,1.0
9505,2006,1.0
9505,2895,1.0
9505,3195,1.0
9505,5657,1.0
9505,7635,1.0
9505,8248,1.0
9506,5685,1.0
9506,6419,1.0
9506,7424,1.0
9506,9388,1.0
9506,9887,1.0
9506,10654,1.0
9506,10842,1.0
9506,11432,1.0
9507,910,1.0
9507,2223,1.0
9507,2405,1.0
9507,2605,1.0
9507,2744,1.0
9507,2989,1.0
9507,3228,1.0
9507,4080,1.0
9507,5528,1.0
9507,6483,1.0
9507,6601,1.0
9507,9059,1.0
9507,9899,1.0
9507,12071,1.0
9508,49,1.0
9508,451,1.0
9508,768,1.0
9508,1112,1.0
9508,1451,1.0
9508,1562,1.0
9508,2554,1.0
9508,3105,1.0
9508,3107,1.0
9508,3110,1.0
9508,3116,1.0
9508,3120,1.0
9508,3121,1.0
9508,3123,1.0
9508,3131,1.0
9508,3134,1.0
9508,3155,1.0
9508,3682,1.0
9508,3714,1.0
9508,3948,1.0
9508,3966,1.0
9508,4139,1.0
9508,4204,1.0
9508,4530,1.0
9508,4682,1.0
9508,4750,1.0
9508,4769,1.0
9508,4830,1.0
9508,5000,1.0
9508,5042,1.0
9508,5079,1.0
9508,5203,1.0
9508,5837,1.0
9508,6054,1.0
9508,6099,1.0
9508,6581,1.0
9508,6693,1.0
9508,7273,1.0
9508,7628,1.0
9508,8165,1.0
9508,8679,1.0
9508,9672,1.0
9508,9718,1.0
9508,10296,1.0
9508,10359,1.0
9508,10831,1.0
9508,11088,1.0
9508,11137,1.0
9508,11365,1.0
9508,11377,1.0
9509,429,1.0
9509,4520,1.0
9509,5594,1.0
9509,5639,1.0
9509,5990,1.0
9509,6379,1.0
9509,6631,1.0
9509,8493,1.0
9509,11507,1.0
9510,2902,1.0
9510,3827,1.0
9510,6262,1.0
9510,6529,1.0
9510,8057,1.0
9510,8658,1.0
9510,9373,1.0
9510,10005,1.0
9510,10338,1.0
9510,10340,1.0
9510,10451,1.0
9510,10937,1.0
9511,196,1.0
9511,1354,1.0
9511,3159,1.0
9511,3270,1.0
9511,3336,1.0
9511,3337,1.0
9511,3730,1.0
9511,10498,1.0
9512,8,1.0
9512,130,1.0
9512,467,1.0
9512,485,1.0
9512,724,1.0
9512,910,1.0
9512,978,1.0
9512,1592,1.0
9512,1680,1.0
9512,1806,1.0
9512,1891,1.0
9512,2038,1.0
9512,2296,1.0
9512,2854,1.0
9512,2894,1.0
9512,2932,1.0
9512,3189,1.0
9512,3479,1.0
9512,3544,1.0
9512,3827,1.0
9512,3855,1.0
9512,3876,1.0
9512,4194,1.0
9512,4557,1.0
9512,4612,1.0
9512,4882,1.0
9512,4914,1.0
9512,4961,1.0
9512,5500,1.0
9512,5541,1.0
9512,5717,1.0
9512,6120,1.0
9512,6609,1.0
9512,7372,1.0
9512,7635,1.0
9512,7931,1.0
9512,8005,1.0
9512,8670,1.0
9512,9183,1.0
9512,10011,1.0
9512,10608,1.0
9512,10878,1.0
9512,10941,1.0
9512,11747,1.0
9513,49,1.0
9513,171,1.0
9513,307,1.0
9513,362,1.0
9513,389,1.0
9513,398,1.0
9513,414,1.0
9513,431,1.0
9513,438,1.0
9513,449,1.0
9513,483,1.0
9513,494,1.0
9513,498,1.0
9513,501,1.0
9513,529,1.0
9513,541,1.0
9513,594,1.0
9513,643,1.0
9513,659,1.0
9513,760,1.0
9513,767,1.0
9513,770,1.0
9513,803,1.0
9513,883,1.0
9513,910,1.0
9513,950,1.0
9513,969,1.0
9513,1001,1.0
9513,1072,1.0
9513,1124,1.0
9513,1150,1.0
9513,1153,1.0
9513,1158,1.0
9513,1212,1.0
9513,1405,1.0
9513,1458,1.0
9513,1701,1.0
9513,1705,1.0
9513,1738,1.0
9513,1753,1.0
9513,1767,1.0
